date,ticker,open,high,low,close,volume
2009-01-05,WMT,13.270593453889223,13.361455423204827,12.972376837107491,13.168081283569336,48063900
2009-01-06,AAPL,2.8723046376223196,2.90882549825691,2.765734468124252,2.7845938205718994,1289310400
2009-01-06,AMGN,40.3060115456739,40.3798570787061,38.76868972799587,39.16476821899414,8974000
2009-01-06,AMZN,2.7274999618530273,2.9110000133514404,2.6875,2.868000030517578,221602000
2009-01-06,AXP,15.515825096965848,16.34129753788925,15.294171202468167,16.10435676574707,13820200
2009-01-06,BA,35.141204631733814,35.25371764107563,34.12859899295619,34.73616409301758,7180300
2009-01-06,CAT,29.94300196309234,29.949400333586855,29.05987792199125,29.30945587158203,10863400
2009-01-06,CRM,8.409042075115535,8.680062677575714,8.165122781001019,8.52484130859375,5938800
2009-01-06,CSCO,11.152965023370626,11.571281413594942,11.107915735923534,11.449005126953125,58256600
2009-01-06,CVX,38.992120966425325,39.439554759019245,38.3737591342172,38.88654708862305,15894500
2009-01-06,DIS,20.03105082464589,20.889164284070848,20.022637758812913,20.45169448852539,12070800
2009-01-06,GS,66.7873274231021,68.38191200340067,65.0592364745917,65.79348754882812,21551800
2009-01-06,HD,16.279204161180935,16.638207756885578,16.07032925131695,16.488079071044922,22856600
2009-01-06,HON,21.077822498034045,22.03425361326998,21.077822498034045,21.816333770751953,8014735
2009-01-06,IBM,46.38686854876637,48.14414914555922,45.9928109665219,47.515785217285156,10093377
2009-01-06,JNJ,36.28275872924191,36.34891134115283,35.4227495384461,35.897857666015625,22097600
2009-01-06,JPM,19.549282999797626,19.96271138197139,19.365536356791733,19.60834312438965,44216300
2009-01-06,KO,13.406584162345133,13.485791685330907,13.042816403345537,13.116156578063965,21307800
2009-01-06,MCD,39.702138141761104,39.99374466543765,38.36198170983845,38.554317474365234,10855700
2009-01-06,MMM,29.27864430132135,29.81198058190029,29.21384628668416,29.502944946289062,5939575
2009-01-06,MRK,16.300470949127575,16.394874733283142,15.498035114544688,15.718311309814453,15752698
2009-01-06,MSFT,15.117376749769553,15.299513819043884,15.015380435646506,15.124662399291992,58083400
2009-01-06,NKE,10.645016168603002,10.684588870934135,10.2492906548647,10.36009407043457,15290400
2009-01-06,NVDA,0.20925616440300268,0.21613205871089783,0.20467224397184622,0.21017295122146606,657904000
2009-01-06,PG,37.528519725611766,37.79872552574798,36.93406696531209,37.33036804199219,13401600
2009-01-06,SHW,16.30719355625473,16.503010227294364,16.165769626842046,16.42957878112793,5550900
2009-01-06,TRV,28.789181534723024,29.5629407169627,28.495687549919097,28.79585075378418,5138700
2009-01-06,UNH,20.955473318630126,21.15644815214196,19.950599151070975,20.48395538330078,7423000
2009-01-06,V,12.017423841466984,12.784774840864507,12.017423841466984,12.7031888961792,32506400
2009-01-06,VZ,12.314394235633399,12.340770938138089,11.862213106341143,12.043085098266602,28001608
2009-01-06,WMT,13.189058746651588,13.233323940534914,12.953746927667737,13.05159854888916,57438000
2009-01-07,AAPL,2.748371099100688,2.7690258113738864,2.7019705385789052,2.7244222164154053,753048800
2009-01-07,AMGN,38.82239429693428,39.440006791078666,38.761975460691474,39.07078170776367,5725400
2009-01-07,AMZN,2.814500093460083,2.8475000858306885,2.7674999237060547,2.809999942779541,158854000
2009-01-07,AXP,15.826825641298774,15.97329787882604,15.287186593404076,15.42595100402832,15699900
2009-01-07,BA,33.828582120657956,34.21112424329424,33.13100800180453,33.57355499267578,6586200
2009-01-07,CAT,28.938276986938977,29.181454020924786,27.645589433145947,27.946361541748043,9026500
2009-01-07,CRM,8.31541607156396,8.364692799222382,7.820186791353848,7.884246349334717,5647600
2009-01-07,CSCO,11.17871100611476,11.313858902686313,11.011384162144267,11.14653205871582,50246600
2009-01-07,CVX,38.41401217778758,38.745815533669,36.865586288830144,37.182308197021484,12804300
2009-01-07,DIS,20.098360569662404,20.098360569662404,19.28231216237065,19.501047134399414,12300700
2009-01-07,GS,64.45856293375995,65.15572910789834,62.04071637976174,62.67113494873047,12465500
2009-01-07,HD,16.233521923298987,16.422814448355016,15.94631814063487,16.037700653076172,19857300
2009-01-07,HON,21.56208821270167,21.56208821270167,20.69040383111928,20.853843688964844,6334152
2009-01-07,IBM,46.77028094431198,47.28681225567462,46.39219760077179,46.74897766113281,8844035
2009-01-07,JNJ,35.62722821100974,35.97604186909932,35.33253879291575,35.561073303222656,14293300
2009-01-07,JPM,19.129285818008444,19.293344875198347,18.374614405269146,18.43367576599121,42156500
2009-01-07,KO,12.972405025060944,13.254030909359573,12.972405025060944,13.18069076538086,21581000
2009-01-07,MCD,38.42401524033014,38.82109817558727,37.74773262659505,37.99591064453125,7910400
2009-01-07,MMM,29.213846299269665,29.388303367250067,28.70044926856918,28.944686889648438,5499328
2009-01-07,MRK,15.529507077512585,15.67111331790501,15.293495977951572,15.466570854187012,13325530
2009-01-07,MSFT,14.709392864826302,14.782247984131002,14.192122768399178,14.213979721069336,72709900
2009-01-07,NKE,10.211695226621027,10.288861567612297,9.95249478848308,9.984152793884277,20164400
2009-01-07,NVDA,0.2053598463604632,0.2053598463604632,0.19046207699417547,0.1975671648979187,870096000
2009-01-07,PG,36.82598688141506,37.02413627418286,36.41167055829856,36.675872802734375,12415600
2009-01-07,SHW,16.182082056959626,16.546520484024402,16.116809851264176,16.198400497436523,5872800
2009-01-07,TRV,28.328939254181098,28.762509895720076,27.488474856925297,27.655233383178714,5189100
2009-01-07,UNH,20.64628051282207,20.932283559569953,20.128385693905226,20.32935905456543,8228400
2009-01-07,V,12.50032163045546,12.778156034044969,12.345970118630902,12.427556037902832,28441600
2009-01-07,VZ,12.165422063936807,12.410106603546236,12.062196028909351,12.19600772857666,22727743
2009-01-07,WMT,12.928116483743075,13.095862643226859,12.82793324983796,12.939764022827148,50346000
2009-01-08,AAPL,2.7070609455972985,2.7884853743242854,2.695385661696529,2.7750139236450195,673500800
2009-01-08,AMGN,38.97679806827075,39.795805843209926,38.94994468263214,39.782379150390625,5576700
2009-01-08,AMZN,2.749500036239624,2.865999937057495,2.7290000915527344,2.8580000400543213,131558000
2009-01-08,AXP,15.26405742721609,15.549295521953267,14.955692912904267,15.449077606201172,12255100
2009-01-08,BA,33.37853417343543,33.6785670858169,32.91348573443748,33.5960578918457,5477000
2009-01-08,CAT,27.472819018668595,28.22795376350016,27.210441857579298,28.170358657836914,9384200
2009-01-08,CRM,7.955698627558546,8.130630141394171,7.74873709545531,8.108455657958984,4781200
2009-01-08,CSCO,11.08860692557306,11.307418773910037,10.94058750684536,11.28811264038086,46484600
2009-01-08,CVX,37.00634864307922,37.62471096267424,36.810282167542624,37.32307052612304,11397200
2009-01-08,DIS,19.433742001782978,19.53469560542918,18.937382237408112,19.265483856201172,12600700
2009-01-08,GS,61.94423997868305,64.16924868803716,61.32124025613898,63.34600067138672,13448100
2009-01-08,HD,15.743966681917884,15.965895407403266,15.469817968091181,15.920204162597658,17319800
2009-01-08,HON,20.71461528968231,20.944643020629883,20.46037424862812,20.944643020629883,4852221
2009-01-08,IBM,46.759629603764274,46.93535938866888,45.78513927280499,46.42414855957032,7564463
2009-01-08,JNJ,35.87980603862331,36.01812885098532,35.26035990192014,35.49490737915039,17345400
2009-01-08,JPM,18.30899383064842,18.34180639900075,17.626508680649426,17.86275291442871,52075800
2009-01-08,KO,13.154288468413888,13.283366720905864,13.07214786401734,13.27163314819336,20087000
2009-01-08,MCD,37.741520931739664,37.741520931739664,37.04042019721056,37.5491828918457,9382300
2009-01-08,MMM,28.75028944890714,29.263688693044607,28.63564787070259,29.19889068603516,4718100
2009-01-08,MRK,15.566210105913768,15.571455050077871,15.230551501528083,15.398380279541017,11092137
2009-01-08,MSFT,14.301401143300744,14.709389152604425,14.243117340485284,14.658390998840332,70255400
2009-01-08,NKE,9.950516513679885,10.170144256818137,9.837734822033708,10.16816520690918,15730000
2009-01-08,NVDA,0.19504594224512387,0.19504594224512387,0.18060657824943044,0.1925247758626938,1014496000
2009-01-08,PG,36.57377613663159,36.77793127533331,36.0273612493061,36.2735481262207,11508100
2009-01-08,SHW,16.105932022978724,16.660746552753437,15.980826572274914,16.614511489868164,5295000
2009-01-08,TRV,27.815301966196508,28.43564342528131,27.32836773763566,28.1688289642334,4012700
2009-01-08,UNH,20.174761965542878,20.80087484595519,19.904218889650274,20.646278381347656,6106900
2009-01-08,V,12.350374744595573,12.414320827265987,11.746196893657572,12.295248985290527,34683600
2009-01-08,VZ,12.180721384198245,12.436875878863141,12.123373038075139,12.38335132598877,17421465
2009-01-08,WMT,11.954251543964231,12.073071877498075,11.721271491130231,11.970561027526855,278516400
2009-01-09,AAPL,2.7902817742411625,2.795370514191005,2.6983798981347427,2.7115511894226074,546845600
2009-01-09,AMGN,39.67496720630987,40.13817913426033,38.681415009700395,38.78882598876953,6150700
2009-01-09,AMZN,2.8459999561309814,2.8499999046325684,2.734999895095825,2.7755000591278076,133682000
2009-01-09,AXP,15.54158780816663,15.649515031568383,14.778385006115375,14.824639320373535,12592200
2009-01-09,BA,33.603556768040406,33.866086276557056,32.95098848693339,33.34103012084961,5645100
2009-01-09,CAT,28.09996319383897,28.195955846329618,27.03765541027819,27.64560317993164,8872300
2009-01-09,CRM,8.041930913940416,8.078888693678806,7.5688761266534685,7.768446445465088,6386000
2009-01-09,CSCO,11.095041452314332,11.107913024872294,10.689596736744285,10.747517585754395,68118900
2009-01-09,CVX,37.142082453900535,37.20241207049426,36.29748699941803,36.60918426513672,14182600
2009-01-09,DIS,19.450567086002458,19.450567086002458,18.701820143723165,18.769123077392578,11489700
2009-01-09,GS,63.7168204889094,64.42882242963147,59.63763881331177,62.240894317626946,12192900
2009-01-09,HD,15.97895090569309,15.97895090569309,15.365380963353555,15.57425594329834,16927400
2009-01-09,HON,21.162566586533337,21.162566586533337,20.34536213454304,20.66619110107422,6170334
2009-01-09,IBM,46.3549179121499,46.59454902724761,44.863892139296816,45.103523254394524,7782554
2009-01-09,JNJ,35.56706595627354,35.81364173857767,35.212237167672335,35.512939453125,14698300
2009-01-09,JPM,18.079310964817825,18.079310964817825,16.93745986456663,17.042457580566406,42597500
2009-01-09,KO,13.268700790611774,13.277501251160135,12.981207515518378,13.083883285522461,19802400
2009-01-09,MCD,37.667068067307056,37.81597532633202,37.13348707543511,37.26998519897461,7150700
2009-01-09,MMM,29.308548569554425,29.413222801965993,28.69546215965568,28.780197143554688,4378556
2009-01-09,MRK,15.157119608578073,15.52949163077659,14.921109792129652,15.067959785461426,11125987
2009-01-09,MSFT,14.694816085363465,14.78952673243788,14.141119330479528,14.221260070800781,49815300
2009-01-09,NKE,10.180036895003623,10.245331198832213,9.768482083189815,9.815969467163086,13246400
2009-01-09,NVDA,0.1925247648682308,0.1925247648682308,0.18129416121172914,0.181752547621727,761352000
2009-01-09,PG,36.41166103930241,36.50773393291962,35.87725542539673,35.94330596923828,10843200
2009-01-09,SHW,16.55740874707053,16.704271690655133,16.07874560637583,16.154895782470703,4912800
2009-01-09,TRV,28.21553346920581,28.495689030443202,27.728599027409697,28.00208282470703,3578800
2009-01-09,UNH,20.67720194920208,20.870446827232005,19.942870822951797,20.445308685302734,5931400
2009-01-09,V,12.352587782223052,12.416533903906458,12.079163479149127,12.264386177062988,16702400
2009-01-09,VZ,12.425400577204622,12.478925103136923,12.238063570177442,12.295411109924316,18603481
2009-01-09,WMT,12.017162322998047,12.210536580362085,11.940278148450131,12.017162322998047,86091900
2009-01-12,AAPL,2.7079576150744757,2.7238237490087385,2.620845957030431,2.6540744304656982,617716400
2009-01-12,AMGN,38.6545634579574,38.74854774276377,37.8221264651816,38.305477142333984,7698300
2009-01-12,AMZN,2.7060000896453857,2.7149999141693115,2.5434999465942383,2.5959999561309814,191126000
2009-01-12,AXP,14.655043676253296,14.978826916022333,14.300423237268832,14.516279220581053,12252600
2009-01-12,BA,33.21351621157213,33.34103120243414,32.395929519236425,32.808475494384766,4989200
2009-01-12,CAT,27.517606463073516,27.58159992023101,26.000939069457015,26.35930633544922,9583700
2009-01-12,CRM,7.736416668793627,7.75859114933929,7.507280683113579,7.6009063720703125,3714000
2009-01-12,CSCO,10.734650348528696,10.799007009809086,10.316333891457985,10.554451942443848,54927700
2009-01-12,CVX,36.31256093530529,36.503598908151574,35.412664572319734,35.603702545166016,14195500
2009-01-12,DIS,18.760712174274534,18.912144193656502,18.180224906148588,18.390546798706055,11259800
2009-01-12,GS,61.825602772125386,62.122271861210805,56.68583018405632,57.605499267578125,15776600
2009-01-12,HD,15.56771600173063,15.639515940578379,14.764852972400403,14.993309020996094,23560200
2009-01-12,HON,20.57539009573972,20.666191305154694,20.218242441183197,20.442216873168945,4806259
2009-01-12,IBM,45.03431557166355,46.115309911679525,44.954439917157636,45.64137649536133,8444044
2009-01-12,JNJ,35.53099327754468,35.72945564953864,34.971686683651754,35.08595275878906,15253100
2009-01-12,JPM,17.009648388881818,17.160582468030288,16.077792604203946,16.34684944152832,59360000
2009-01-12,KO,13.042817011868191,13.104422492926181,12.76412411111908,12.82866382598877,20469800
2009-01-12,MCD,37.288597331479124,37.98969809492147,37.07144337974062,37.32582473754883,8682900
2009-01-12,MMM,28.730352374127886,28.859946113597623,28.256829353068934,28.451223373413086,5002270
2009-01-12,MRK,15.067965529531856,15.183349059025796,14.842444463053472,14.947338104248047,9313157
2009-01-12,MSFT,14.359689762070996,14.417974974029628,14.06098499876269,14.18483829498291,52163500
2009-01-12,NKE,9.77441900391736,9.986132061168922,9.687358921079138,9.916879653930664,13730400
2009-01-12,NVDA,0.18175257988001917,0.18266936652388585,0.17189714736547854,0.17441830039024353,645532000
2009-01-12,PG,35.87725099123899,36.27955546773977,35.841222801625925,35.991336822509766,11373200
2009-01-12,SHW,16.08962087695538,16.424141279296524,15.755100474614238,15.94275951385498,5106300
2009-01-12,TRV,27.90869312305135,28.44231963176008,27.0815701261539,27.36839485168457,3964400
2009-01-12,UNH,20.545795356376807,20.708121820446816,19.54865255321485,19.803735733032227,6242600
2009-01-12,V,12.1916186687933,12.381251501542833,11.589645204626137,11.67784595489502,31520400
2009-01-12,VZ,12.318351711740549,12.4024619097899,12.066020340083018,12.153953552246094,23908906
2009-01-12,WMT,11.99852119032455,12.159277744317269,11.919306733934526,11.972891807556152,55306200
2009-01-13,AAPL,2.641502719057528,2.6864054940924555,2.5849248588037,2.625636577606201,798397600
2009-01-13,AMGN,38.37260010657666,38.95664701342554,38.298754594964215,38.741825103759766,7466600
2009-01-13,AMZN,2.5480000972747803,2.6644999980926514,2.5374999046325684,2.572499990463257,157664000
2009-01-13,AXP,14.369796568090477,14.947980461811683,14.192487193578083,14.639616012573242,11864800
2009-01-13,BA,32.538436317063464,32.718453721724984,31.35330981418737,31.84836196899414,6359400
2009-01-13,CAT,26.308113665350046,26.807269497019124,25.949743936268053,26.493698120117188,9281600
2009-01-13,CRM,7.450612792185425,7.692067725419106,7.14017053376882,7.300319194793701,11997600
2009-01-13,CSCO,10.483660654818008,10.644551693271314,10.367818910731433,10.586630821228027,51933800
2009-01-13,CVX,35.483058428558,36.548854810817716,35.483058428558,36.106449127197266,14378800
2009-01-13,DIS,18.104510325185984,18.44943812783012,17.692279575797354,17.835298538208008,15502200
2009-01-13,GS,55.00221268696523,58.50288796434404,54.668458017776494,57.79088592529297,25861100
2009-01-13,HD,14.986792740969252,15.078176473775274,14.523351558497009,14.693062782287596,20440300
2009-01-13,HON,20.39984899475821,20.56934352776199,19.88531335039403,20.20614242553711,5692457
2009-01-13,IBM,45.52952486489253,46.10996169164491,45.151445826026865,45.4443244934082,8009431
2009-01-13,JNJ,35.24231195843017,35.55504265515753,35.11000449402081,35.38665008544922,15513400
2009-01-13,JPM,16.543721511462707,17.44932857951219,15.926860104632706,17.291831970214844,73422800
2009-01-13,KO,12.849191895757523,13.00173951639843,12.79638690710945,12.913731575012207,22602400
2009-01-13,MCD,37.41890399024791,37.722919619535205,36.49444322947352,36.804664611816406,9082600
2009-01-13,MMM,28.33657970919496,28.560880328455085,27.768354354253837,28.03751373291016,5298400
2009-01-13,MRK,14.900133071603697,15.204324031752,14.805728293666931,14.91586685180664,11330138
2009-01-13,MSFT,14.22125739752544,14.563674459775868,14.22125739752544,14.439821243286133,65843500
2009-01-13,NKE,9.855546265874926,10.081109735418895,9.71704215595541,9.794208526611328,15579200
2009-01-13,NVDA,0.16845924334281787,0.1819818252942032,0.16525049624089258,0.1753351241350174,1824424000
2009-01-13,PG,36.00334772936099,36.201499344707905,35.438919811761345,35.70912551879883,15791900
2009-01-13,SHW,15.793175451945817,16.225604961735723,15.717023736478465,15.950916290283203,5241600
2009-01-13,TRV,27.04821103115977,28.08211256632511,26.86144244390004,27.875333786010742,4377700
2009-01-13,UNH,19.26264705267338,20.321629498388685,19.20853872959691,19.602758407592773,10393800
2009-01-13,V,11.631537048076098,11.761633894203047,11.358112868687224,11.717533111572266,23133200
2009-01-13,VZ,12.15778022121472,12.173073837286125,11.744875135068469,12.043085098266602,20567359
2009-01-13,WMT,12.019490433301078,12.278099942953665,12.012500842972301,12.142970085144043,74980200
2009-01-14,AAPL,2.58163049387387,2.611864960152941,2.536128414491386,2.554389238357544,1021664000
2009-01-14,AMGN,38.09736951531851,38.43974122470429,37.42605022870497,37.647586822509766,6634600
2009-01-14,AMZN,2.505000114440918,2.505000114440918,2.4070000648498535,2.424499988555908,208852000
2009-01-14,AXP,14.207908836571653,14.392927545870714,13.645143411987256,13.745361328125,17040000
2009-01-14,BA,31.413330740164902,31.488337546778126,30.655748831270536,30.903276443481445,7354900
2009-01-14,CAT,25.59777908025755,25.815360300087516,24.477876245496283,25.181814193725586,17261700
2009-01-14,CRM,7.236259976457164,7.236259976457164,6.723783988412863,6.864222049713135,11250400
2009-01-14,CSCO,10.361383196881151,10.438610208496971,10.039601117645718,10.12969970703125,50111800
2009-01-14,CVX,35.59869430986632,35.784707798406345,34.60328031368337,35.0356330871582,15142400
2009-01-14,DIS,17.608147570084032,17.835295579399506,17.179090754030987,17.498779296875,15482600
2009-01-14,GS,56.27790683356272,57.019576692163405,54.47564885082338,56.136993408203125,18336700
2009-01-14,HD,14.458078351872794,14.529879592080773,14.151293385063095,14.301422119140625,20531200
2009-01-14,HON,19.97610484300396,20.06085271607501,19.18311505635303,19.370769500732422,6747147
2009-01-14,IBM,44.837273103423705,45.16742939166,43.72433053871134,44.2994384765625,9905620
2009-01-14,JNJ,35.21224032524788,35.23629706084366,34.50859801539581,34.85139846801758,16707900
2009-01-14,JPM,16.793081210226784,17.24588445111921,16.248405319638007,17.003076553344727,73907300
2009-01-14,KO,12.761184572726595,12.769985031567145,12.400351212201377,12.503026962280273,27053600
2009-01-14,MCD,36.302100819471775,36.370349894189594,34.99917211471697,35.56998062133789,15340200
2009-01-14,MMM,27.568967996676783,27.912894912587927,27.16522790183261,27.43438720703125,5406877
2009-01-14,MRK,14.648394264120375,14.821469073164305,14.37042683861594,14.590703010559082,12828987
2009-01-14,MSFT,14.228549245750584,14.337831216260764,13.849703784359354,13.907987594604492,80257500
2009-01-14,NKE,9.540942514656154,9.588429154305642,9.135323253425332,9.230298042297363,27404000
2009-01-14,NVDA,0.1691467791796897,0.1712095456124394,0.1650212599753475,0.16754241287708282,974908000
2009-01-14,PG,35.456927707170685,35.53498763153261,34.35809437594978,34.74238586425781,16108100
2009-01-14,SHW,15.659914122969289,15.67895283407,15.039827006206336,15.189410209655762,7914000
2009-01-14,TRV,27.248328392740223,27.695242340255934,26.47456932398927,26.681350708007812,5199400
2009-01-14,UNH,19.092588164009502,19.29356147263447,18.37371722187714,18.613340377807617,7846700
2009-01-14,V,11.46836581967873,11.600668183894816,11.073665911373128,11.239043235778809,25246800
2009-01-14,VZ,11.905446270813842,11.955147788067277,11.591943555435787,11.683700561523438,20324900
2009-01-14,WMT,11.947262630238358,12.115008757675096,11.937944067500174,12.012497901916504,61431000
2009-01-15,AAPL,2.4118975437900065,2.518168550014915,2.396331364065202,2.496016025543213,1831634000
2009-01-15,AMGN,37.432763932774755,38.459884227636714,37.07025344840931,38.37261199951172,8330400
2009-01-15,AMZN,2.427999973297119,2.6115000247955322,2.381500005722046,2.572000026702881,232346000
2009-01-15,AXP,14.01518253903255,14.177073378004433,12.905068677517589,13.352197647094727,25799300
2009-01-15,BA,30.805758621592272,31.203299760771184,29.635633807566236,30.723249435424805,8464900
2009-01-15,CAT,25.330580041320154,25.86099546482725,24.120974377227675,25.479354858398438,15448300
2009-01-15,CRM,6.933208599934649,7.081038304803095,6.6695792023870535,6.822336673736572,11600000
2009-01-15,CSCO,10.052471843477141,10.264847961640344,9.775739065491504,10.174749374389648,61814500
2009-01-15,CVX,35.04064852212896,35.81988976349091,34.31168387871235,35.578575134277344,19293100
2009-01-15,DIS,17.498778012132018,18.1802219900475,16.783684975840256,17.969900131225586,18169700
2009-01-15,GS,55.64749371438363,56.5152461708876,51.17522496017896,54.75749206542969,25795400
2009-01-15,HD,14.30794622828323,15.215247161459086,14.13823503844588,14.888879776000977,25999400
2009-01-15,HON,19.41919868450518,19.867147565050228,18.91676856232145,19.752134323120117,7477985
2009-01-15,IBM,44.52307145846266,45.172734231034696,43.80418685314758,44.79465103149414,12274601
2009-01-15,JNJ,34.93559979138449,35.001754676734045,33.684676889952264,34.65293884277344,20383600
2009-01-15,JPM,17.41650787560531,17.75118720782537,15.592170943317466,15.972787857055664,136759300
2009-01-15,KO,12.488359585173745,12.728915167088457,12.43848882459518,12.720114707946777,28061600
2009-01-15,MCD,35.48932582789254,36.35174087302951,35.086037093052354,35.973270416259766,12166300
2009-01-15,MMM,27.45433633556998,27.79327856293933,27.060565720117335,27.499195098876953,5713770
2009-01-15,MRK,14.585461925276107,14.831961823033007,14.354694769825082,14.748046874999998,13285810
2009-01-15,MSFT,13.893413032112099,14.060978773518654,13.492712104471147,14.017266273498535,96169800
2009-01-15,NKE,9.230294748053105,9.37275537094464,9.046282386814708,9.291631698608398,16433600
2009-01-15,NVDA,0.16845920181434051,0.1762518675233548,0.16502126226575986,0.17350152134895325,998204000
2009-01-15,PG,34.28004437291571,34.514221923219196,33.955797476853064,34.50221252441406,18807200
2009-01-15,SHW,15.135010974458288,15.553842251790783,14.773294255653594,15.322669982910156,8575800
